"X","Y","Z","Intensity","ReturnNumber","NumberOfReturns","ScanDirectionFlag","EdgeOfFlightLine","Classification","ScanAngleRank","UserData","PointSourceId","GpsTime"
524092.360,4778999.490,1524.800,13042.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.694
524091.640,4778999.720,1524.670,12267.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.694
524090.920,4778999.950,1524.560,12073.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.694
524094.530,4778999.270,1525.050,12590.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.687
524093.790,4778999.510,1524.960,10588.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.687
524093.010,4778999.760,1524.850,12719.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.687
524092.280,4778999.990,1524.700,13300.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.687
524095.730,4778999.360,1525.180,12784.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.680
524095.000,4778999.590,1525.030,10847.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.680
524094.200,4778999.850,1524.970,10588.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.680
524096.940,4778999.430,1525.270,12655.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.673
524096.210,4778999.670,1525.170,12138.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.673
524095.480,4778999.900,1525.070,12332.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.673
524098.840,4778999.260,1525.490,12590.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.666
524098.100,4778999.490,1525.330,12138.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.666
524097.370,4778999.730,1525.260,10588.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.666
524096.580,4778999.980,1525.200,11299.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.666
524100.020,4778999.290,1525.610,12461.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.659
524099.200,4778999.550,1525.450,11105.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.659
524098.430,4778999.800,1525.330,11944.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.659
524101.190,4778999.350,1525.660,12396.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.652
524100.410,4778999.600,1525.590,12590.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.652
524099.670,4778999.840,1525.460,13558.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.652
524102.380,4778999.420,1525.810,12525.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.645
524101.600,4778999.660,1525.630,10911.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.645
524100.860,4778999.900,1525.560,12848.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.645
524104.190,4778999.300,1525.980,13300.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.638
524103.460,4778999.530,1525.900,12073.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.638
524102.720,4778999.770,1525.730,10588.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.638
524102.010,4778999.990,1525.630,8781.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.638
524105.540,4778999.340,1526.130,10072.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.631
524104.750,4778999.590,1525.990,12977.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.631
524103.990,4778999.830,1525.900,8974.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.631
524106.610,4778999.450,1526.240,8716.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.624
524105.820,4778999.700,1526.110,11105.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.624
524105.040,4778999.950,1525.920,10395.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.624
524108.470,4778999.320,1526.430,11621.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.617
524107.720,4778999.560,1526.330,10653.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.617
524106.990,4778999.790,1526.290,11234.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.617
524109.590,4778999.430,1526.540,12977.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.610
524108.890,4778999.650,1526.390,11040.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.610
524108.050,4778999.920,1526.390,11944.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.610
524111.480,4778999.290,1526.730,11751.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.603
524110.680,4778999.540,1526.620,12138.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.603
524109.910,4778999.790,1526.490,11428.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.603
524112.660,4778999.390,1526.880,10718.000,1.000,0.000,0.000,0.000,3.000,0.000,0.000,6.000,586566.595
524111.890,4778999.640,1526.730,10847.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.595
524111.150,4778999.870,1526.590,10588.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.595
524113.910,4778999.470,1526.860,12719.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.588
524113.120,4778999.720,1526.770,9233.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.588
524112.360,4778999.960,1526.680,12138.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.588
524115.810,4778999.330,1526.920,10911.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.581
524115.060,4778999.570,1526.850,10459.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.581
524114.310,4778999.810,1526.780,11880.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.581
524117.220,4778999.350,1526.980,10524.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.574
524116.410,4778999.610,1526.950,11751.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.574
524115.650,4778999.850,1526.860,10459.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.574
524118.440,4778999.420,1527.010,10718.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.567
524117.650,4778999.680,1526.930,11363.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.567
524116.820,4778999.950,1526.970,10136.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.567
524119.770,4778999.460,1527.030,10072.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.560
524119.030,4778999.690,1526.950,12138.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.560
524118.220,4778999.960,1526.930,11170.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.560
524121.890,4778999.250,1527.140,10266.000,1.000,0.000,0.000,0.000,3.000,0.000,0.000,4.000,586566.553
524121.180,4778999.470,1527.010,10588.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.553
524120.360,4778999.740,1527.000,10718.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.553
524123.230,4778999.260,1527.110,12267.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.546
524122.460,4778999.500,1527.030,10459.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.546
524121.700,4778999.750,1526.990,10588.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.546
524120.940,4778999.990,1526.960,13236.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.546
524123.870,4778999.460,1527.100,9814.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.539
524123.060,4778999.720,1527.040,10588.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.539
524122.320,4778999.960,1527.010,11880.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.539
524127.170,4778999.260,1527.200,13107.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.525
524126.440,4778999.490,1527.160,11040.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.525
524125.680,4778999.740,1527.180,11557.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.525
524125.190,4778999.460,1527.200,11621.000,1.000,0.000,0.000,0.000,3.000,0.000,0.000,5.000,586566.532
524124.410,4778999.700,1527.080,12977.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.532
524123.600,4778999.960,1527.030,10588.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.532
524128.480,4778999.290,1527.210,10136.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.518
524127.760,4778999.520,1527.160,10911.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.518
524126.930,4778999.800,1527.200,12461.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.518
524129.610,4778999.410,1527.270,13494.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.511
524128.810,4778999.670,1527.200,12267.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.511
524128.070,4778999.900,1527.120,11428.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.511
524130.910,4778999.480,1527.270,12977.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.504
524130.160,4778999.710,1527.190,11751.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.504
524129.350,4778999.980,1527.200,11299.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.504
524132.640,4778999.790,1527.240,10459.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.489
524132.870,4778999.290,1527.240,12073.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.497
524132.070,4778999.550,1527.230,13817.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.497
524131.340,4778999.780,1527.230,13107.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.497
524135.390,4778999.320,1527.350,12525.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.482
524134.670,4778999.550,1527.250,11170.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.482
524133.920,4778999.790,1527.210,9749.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.482
524134.120,4778999.320,1527.290,11040.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.489
524133.380,4778999.550,1527.220,11751.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.489
524136.700,4778999.310,1527.340,10459.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.475
524135.890,4778999.570,1527.320,14204.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.475
524135.080,4778999.820,1527.240,13107.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.475
524137.070,4778999.980,1527.280,11170.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.461
524137.220,4778999.530,1527.370,11621.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.468
524136.490,4778999.760,1527.310,10718.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.468
524138.030,4778999.270,1527.390,11557.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.468
524138.640,4778999.480,1527.360,12138.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.461
524137.880,4778999.720,1527.320,13300.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.461
524139.950,4778999.470,1527.350,10911.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.454
524139.190,4778999.720,1527.390,11686.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.454
524138.450,4778999.960,1527.310,12461.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.454
524141.460,4778999.410,1527.350,15431.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.447
524140.710,4778999.650,1527.340,11621.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.447
524139.900,4778999.910,1527.300,13300.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.447
524142.820,4778999.370,1527.300,12719.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.440
524142.000,4778999.640,1527.330,13107.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.440
524141.210,4778999.900,1527.390,12590.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.440
524144.250,4778999.310,1527.310,12138.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.433
524143.470,4778999.560,1527.330,11040.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.433
524142.660,4778999.820,1527.250,11363.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.433
524145.480,4778999.300,1527.270,10459.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.426
524144.730,4778999.540,1527.240,12977.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.426
524143.910,4778999.810,1527.260,13494.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.426
524146.820,4778999.280,1527.210,12525.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.419
524146.060,4778999.530,1527.230,14140.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.419
524145.310,4778999.770,1527.220,12913.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.419
524148.110,4778999.280,1527.220,13429.000,1.000,0.000,0.000,0.000,3.000,0.000,0.000,3.000,586566.412
524147.340,4778999.520,1527.180,12525.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.412
524146.520,4778999.790,1527.230,13558.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.412
524147.780,4778999.810,1527.080,10007.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.405
524149.360,4778999.300,1527.150,12138.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.405
524148.510,4778999.580,1527.130,10330.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.405
524150.660,4778999.320,1527.090,11686.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.398
524149.900,4778999.570,1527.140,13558.000,1.000,0.000,0.000,0.000,3.000,0.000,0.000,3.000,586566.398
524149.090,4778999.830,1527.070,10976.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.398
524151.920,4778999.340,1527.070,11234.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.391
524151.150,4778999.590,1527.060,13494.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.391
524150.330,4778999.850,1527.070,14527.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.391
524153.080,4778999.380,1527.040,13107.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.384
524152.310,4778999.630,1527.030,12719.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.384
524151.540,4778999.880,1527.100,13107.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.384
524152.850,4778999.830,1526.980,11557.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.376
524154.430,4778999.320,1527.000,11751.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.376
524153.640,4778999.580,1527.000,13107.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.376
524155.660,4778999.270,1527.090,11557.000,1.000,0.000,0.000,0.000,3.000,0.000,0.000,10.000,586566.369
524154.870,4778999.510,1526.960,13752.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.369
524154.100,4778999.760,1526.990,11686.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.369
524156.400,4778999.340,1526.990,12913.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.362
524155.590,4778999.600,1526.980,13300.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.362
524154.840,4778999.840,1526.930,13300.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.362
524156.970,4778999.440,1526.940,12848.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.355
524156.160,4778999.710,1526.930,11557.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.355
524155.330,4778999.970,1526.880,13946.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.355
524158.520,4778999.240,1526.790,12977.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.348
524157.640,4778999.540,1527.060,13236.000,1.000,0.000,0.000,0.000,3.000,0.000,0.000,17.000,586566.348
524156.890,4778999.780,1526.930,12977.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.348
524158.990,4778999.440,1526.760,13558.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.341
524158.230,4778999.680,1526.750,12655.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.341
524157.400,4778999.950,1526.850,12590.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.341
524160.310,4778999.350,1526.750,13881.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.334
524159.550,4778999.590,1526.700,14721.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.334
524158.790,4778999.840,1526.720,16077.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.334
524161.660,4778999.250,1526.720,14333.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.327
524160.890,4778999.500,1526.690,12396.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.327
524160.090,4778999.760,1526.690,12525.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.327
524162.120,4778999.400,1526.740,12848.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.320
524161.400,4778999.630,1526.680,13752.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.320
524160.630,4778999.870,1526.630,12784.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.320
524163.500,4778999.240,1526.630,13107.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.313
524162.670,4778999.510,1526.660,12009.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.313
524161.910,4778999.750,1526.630,14204.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.313
524164.020,4778999.390,1526.580,10911.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.306
524163.190,4778999.660,1526.610,14010.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.306
524162.390,4778999.920,1526.560,14398.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.306
524165.350,4778999.280,1526.550,13429.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.299
524164.480,4778999.570,1526.760,11751.000,1.000,0.000,0.000,0.000,3.000,0.000,0.000,12.000,586566.299
524163.730,4778999.800,1526.600,14204.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.299
524165.880,4778999.390,1526.530,12848.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.292
524165.110,4778999.640,1526.490,11557.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.292
524164.310,4778999.900,1526.520,11557.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.292
524166.540,4778999.460,1526.410,14140.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.285
524165.760,4778999.710,1526.450,14333.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.285
524164.940,4778999.970,1526.440,12848.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.285
524168.020,4778999.230,1526.490,9555.000,1.000,0.000,0.000,0.000,3.000,0.000,0.000,5.000,586566.278
524167.200,4778999.490,1526.360,13429.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.278
524166.380,4778999.750,1526.410,12848.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.278
524168.430,4778999.380,1527.070,8264.000,1.000,0.000,0.000,0.000,3.000,0.000,0.000,68.000,586566.271
524167.770,4778999.560,1526.470,10136.000,1.000,0.000,0.000,0.000,3.000,0.000,0.000,8.000,586566.271
524167.020,4778999.790,1526.330,12977.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.271
524169.250,4778999.400,1526.950,4842.000,1.000,0.000,0.000,0.000,3.000,0.000,0.000,67.000,586566.263
524169.360,4778999.330,1526.320,6327.000,2.000,0.000,0.000,0.000,3.000,0.000,0.000,6.000,586566.263
524168.560,4778999.600,1526.590,9039.000,1.000,0.000,0.000,0.000,3.000,0.000,0.000,22.000,586566.263
524167.780,4778999.840,1526.400,14398.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.263
524169.920,4778999.450,1526.080,12203.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.256
524168.990,4778999.800,1527.020,4777.000,1.000,0.000,0.000,0.000,3.000,0.000,0.000,71.000,586566.256
524169.120,4778999.720,1526.320,6521.000,2.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.256
524168.350,4778999.970,1526.330,11880.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.256
524171.540,4778999.270,1525.950,13558.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.249
524170.700,4778999.550,1526.010,11621.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.249
524169.950,4778999.790,1526.010,13300.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.249
524172.200,4778999.450,1525.910,14075.000,1.000,0.000,0.000,0.000,3.000,0.000,0.000,3.000,586566.242
524171.210,4778999.810,1526.740,4842.000,1.000,0.000,0.000,0.000,3.000,0.000,0.000,81.000,586566.242
524171.350,4778999.720,1525.990,7618.000,2.000,0.000,0.000,0.000,3.000,0.000,0.000,6.000,586566.242
524173.700,4778999.320,1525.940,14204.000,1.000,0.000,0.000,0.000,3.000,0.000,0.000,11.000,586566.235
524172.850,4778999.590,1525.960,11557.000,1.000,0.000,0.000,0.000,3.000,0.000,0.000,13.000,586566.235
524172.110,4778999.820,1525.840,12009.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.235
524174.210,4778999.480,1525.760,12138.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.228
524173.430,4778999.730,1525.870,11492.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.228
524172.610,4778999.990,1525.830,12977.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.228
524175.550,4778999.370,1525.720,12203.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,586566.221
